日志时间,自运行起秒,步骤耗时_ms,账号,页面,阶段,键/标签,动作,结果,是否成功
2026/4/24 7:21,1298.563,22601.52,胡小涛小店87,pdd_trade_data_operation,interaction,pdd_trade_table_page_size_50,click,li[role='option']:has-text('50'),是
2026/4/24 7:22,1337.772,39208.99,胡小涛小店87,pdd_trade_data_operation,field,成交金额,extract:tableColumnAgg,1301.32  ← tableColumnAgg:#mf-mms-sycm-container > div > div > div > div:nth-child(5) > div.TB_outerWrapper_5-158-0.TB_bordered_5-158-0.TB_notTree#col1 n=30 p=1 sum,是
2026/4/24 7:22,1374.075,36303.55,胡小涛小店87,pdd_trade_data_operation,field,成交订单数,extract:tableColumnAgg,224  ← tableColumnAgg:#mf-mms-sycm-container > div > div > div > div:nth-child(5) > div.TB_outerWrapper_5-158-0.TB_bordered_5-158-0.TB_notTree#col2 n=30 p=1 sum,是
2026/4/24 7:23,1410.375,36300.17,胡小涛小店87,pdd_trade_data_operation,field,成交买家数,extract:tableColumnAgg,215.00  ← tableColumnAgg:#mf-mms-sycm-container > div > div > div > div:nth-child(5) > div.TB_outerWrapper_5-158-0.TB_bordered_5-158-0.TB_notTree#col3 n=30 p=1 sum,是
2026/4/24 7:23,1410.646,270.87,胡小涛小店87,pdd_trade_data_operation,field,客单价,extract:computedDivide,6.05  ← computedDivide:pdd_trade_amount/pdd_trade_buyer_count,是
2026/4/24 7:23,1411.032,386.14,胡小涛小店87,pdd_promotion_overview,nav,goto,open_url,https://yingxiao.pinduoduo.com/goods/report/promotion/overView?beginDate=2026-04-23&endDate=2026-04-23&msfrom=mms_sidenav,是
2026/4/24 7:23,1415.361,4328.36,胡小涛小店87,pdd_promotion_overview,interaction,pdd_overview_switch_to_table,click,#page-container div[class*='TabRow_radioWrap'] label:has-text('表格'),是
2026/4/24 7:23,1417.044,1683.08,胡小涛小店87,pdd_promotion_overview,interaction,pdd_overview_uncheck_compare_time,click,#page-container label.anq-checkbox-wrapper-checked:has-text('对比时间'),是
2026/4/24 7:23,1420.375,3330.86,胡小涛小店87,pdd_promotion_overview,field,成本花费(元),extract:tableTotalByHeader,12.28  ← tableTotalByHeader:#page-container > div > div.OverviewInternal_contentWrapper__QeUQR > div > div.ReportOverview_wrap__oJSxK > div:nth-chil#col1 row=firstBodyRow hdr=成交花费(元),是
2026/4/24 7:23,1420.682,307.38,胡小涛小店87,pdd_promotion_overview,field,净实际投产比,extract:tableTotalByHeader,87.07  ← tableTotalByHeader:#page-container > div > div.OverviewInternal_contentWrapper__QeUQR > div > div.ReportOverview_wrap__oJSxK > div:nth-chil#col7 row=firstBodyRow hdr=净实际投产比,是
